id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
368787,182,t," Index 182",3305,NULL,12,i_1656.jpg,5063,2,"the bacterium houstonius cougarensis has ge time of minutes starting with one cell how many mutes cell ass oes all log10 minutes minutes hours iday polling multiple choke responses xli neration ase in log ph it take to produce cells remain viable about countdown timer jr",imageBased,NULL,"the bacterium houstonius cougarensis has ge time of minutes starting with one cell how many mutes cell ass oes all log10 minutes minutes hours iday polling multiple choke responses xli neration ase in log ph it take to produce cells remain viable about countdown timer jr"
368788,183,t," Index 183",3307,NULL,12,i_1657.jpg,5063,12,"the bacterium houstonius cougarensis has time of minutes starting with one cell how many minutes does it take to produce cells assume all cells remain viable minutes minutes hours iday pm generation log phase about log10 polling multiple choke responses countdown timer",imageBased,NULL,"the bacterium houstonius cougarensis has time of minutes starting with one cell how many minutes does it take to produce cells assume all cells remain viable minutes minutes hours iday pm generation log phase about log10 polling multiple choke responses countdown timer"
368789,184,t," Index 184",3319,NULL,12,i_1663.jpg,5063,4,"results for question polling closed responses 19o ii 0c vt channel",imageBased,NULL,"results for question polling closed responses 19o ii 0c vt channel"
368790,185,t," Index 185",3323,NULL,12,i_1665.jpg,5063,2,"results for question 66o mu rn 19o ii",imageBased,NULL,"results for question 66o mu rn 19o ii"
368791,186,t," Index 186",3325,NULL,12,i_1666.jpg,5063,2,"iday the bacterium houstonius cougarensis has time of minutes starting with one cell how many minutes does it take to produce cells assume log10 all cells remain viable generation log phase about minutes minutes al hours",imageBased,NULL,"iday the bacterium houstonius cougarensis has time of minutes starting with one cell how many minutes does it take to produce cells assume log10 all cells remain viable generation log phase about minutes minutes al hours"
368792,187,t," Index 187",3327,NULL,12,i_1667.jpg,5063,4,"the bacterium houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells assume all cells remain viable log10 minutes minutes hours iday minutes",imageBased,NULL,"the bacterium houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells assume all cells remain viable log10 minutes minutes hours iday minutes"
368793,188,t," Index 188",3331,NULL,12,i_1669.jpg,5063,2,"the ba cte ri houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells",imageBased,NULL,"the ba cte ri houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells"
368794,189,t," Index 189",3333,NULL,12,i_1670.jpg,5063,40,"the ba cte ri houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells calculate number of generations produced in going from to cells use this value and multiply by generation time to yield minutes",imageBased,NULL,"the ba cte ri houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells calculate number of generations produced in going from to cells use this value and multiply by generation time to yield minutes"
368795,190,i," Index 190",3373,NULL,13,i_1690.jpg,5063,80,"the ba cte ri houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells calculate number of generations produced in going from to cells use this value and multiply by generation time to yield minutes minutesgeneration number of generations minutes",imageBased,NULL,"the ba cte ri houstonius cougarensis has generation time of minutes starting with one cell in log phase how many minutes does it take to produce about cells calculate number of generations produced in going from to cells use this value and multiply by generation time to yield minutes minutesgeneration number of generations minutes"
368796,191,t," Index 191",3453,NULL,13,i_1730.jpg,5063,76,"calculate the generation time if bacterial cells growing hours produced cells log10 minutes minutes minutes minutes minutes",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells log10 minutes minutes minutes minutes minutes"
368797,192,t," Index 192",3529,NULL,13,i_1768.jpg,5063,2,"results for question 25o 0o 0o 0o oil",imageBased,NULL,"results for question 25o 0o 0o 0o oil"
368798,193,t," Index 193",3531,NULL,13,i_1769.jpg,5063,38,"calculate the generation time if bacterial cells growing hours produced cells log10 minutes minutes minutes minutes minutes",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells log10 minutes minutes minutes minutes minutes"
368799,194,t," Index 194",3569,NULL,13,i_1788.jpg,5063,2,"calculate the generation time if bacterial cells growing hours produced cells minutes minutes minutes polling multiple choice responses channel minutes minutes lid pm",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells minutes minutes minutes polling multiple choice responses channel minutes minutes lid pm"
368800,195,t," Index 195",3571,NULL,13,i_1789.jpg,5063,2,"calculate the generation time if bacterial cells growing hours produced cells minutes minutes timer in minutes pm ii log10 minutes polling multiple choice responses minutes lid",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells minutes minutes timer in minutes pm ii log10 minutes polling multiple choice responses minutes lid"
368801,196,t," Index 196",3573,NULL,13,i_1790.jpg,5063,2,"calculate the generation time if bacterial cells growing hours produced cells minutes countdown timer minutes pm minutes minutes minutes ii lid",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells minutes countdown timer minutes pm minutes minutes minutes ii lid"
368802,197,t," Index 197",3575,NULL,13,i_1791.jpg,5063,22,"calculate the generation time if bacterial cells growing hours produced cells countdown timer log10 iii minutes minutes minutes minutes minutes lq pm",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells countdown timer log10 iii minutes minutes minutes minutes minutes lq pm"
368803,198,t," Index 198",3597,NULL,13,i_1802.jpg,5063,2,"calculate the generation time if bacterial cells growing hours produced cells ii minutes minutes minutes countdown timer liju minutes minutes lid",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells ii minutes minutes minutes countdown timer liju minutes minutes lid"
368804,199,t," Index 199",3599,NULL,13,i_1803.jpg,5063,12,"calculate the generation time if bacterial cells growing hours produced cells ii log10 minutes minutes minutes minutes minutes lid",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells ii log10 minutes minutes minutes minutes minutes lid"
368805,200,t," Index 200",3611,NULL,13,i_1809.jpg,5063,4,"results for question 10ollo 5o ii",imageBased,NULL,"results for question 10ollo 5o ii"
368806,201,i," Index 201",3615,NULL,14,i_1811.jpg,5063,174,"calculate the generation time if bacterial cells growing hours produced cells log10 minutes minutes minutes minutes minutes",imageBased,NULL,"calculate the generation time if bacterial cells growing hours produced cells log10 minutes minutes minutes minutes minutes"
368807,202,i," Index 202",3789,NULL,15,i_1898.jpg,5063,633,"stages of bacterial growth in batch culture inoculation of bacteria into liquid growth medium and subsequ1 lag phase no growth temporarily acclimate to surroundings enumeration of cells yields log phase stationary phase characteristic bacterial growth cui b07 1b0 ios mage factors turn onoff different genes synthesis factors affecting lag phase inoculu size media composition physical time arbitrary",imageBased,NULL,"stages of bacterial growth in batch culture inoculation of bacteria into liquid growth medium and subsequ1 lag phase no growth temporarily acclimate to surroundings enumeration of cells yields log phase stationary phase characteristic bacterial growth cui b07 1b0 ios mage factors turn onoff different genes synthesis factors affecting lag phase inoculu size media composition physical time arbitrary"
