Word, Fontsize, FontFamily, FontFaceStyle, Left, Top, Right, Bottom, RecognitionConfidence, Id, LineId, RegionId, ImageFile 
Cytoplasm,10,Helvetica,i,716,440,770,451,151,70,9,21,i_1349.jpg 
watery,11,Helvetica,bi,716,453,753,463,58,71,9,22,i_1349.jpg 
environment,10,Helvetica,i,756,453,823,463,39,72,9,22,i_1349.jpg 
Bulk,46,HelveticaCentury,r,398,71,500,115,213,0,0,0,i_1387.jpg 
flow,46,HelveticaCentury,r,517,70,625,115,212,1,0,0,i_1387.jpg 
Pressure,32,HelveticaCentury,r,103,196,255,225,211,3,0,1,i_1387.jpg 
gradients,32,HelveticaCentury,r,268,194,436,233,208,4,0,1,i_1387.jpg 
causes,32,HelveticaCentury,r,450,204,569,225,212,5,0,1,i_1387.jpg 
fluids,32,HelveticaCentury,r,582,194,680,225,195,6,0,1,i_1387.jpg 
to,32,HelveticaCentury,r,693,198,729,225,212,7,0,1,i_1387.jpg 
flow,32,HelveticaCentury,r,742,194,820,225,210,8,0,1,i_1387.jpg 
from,32,HelveticaCentury,r,832,194,918,225,213,9,0,1,i_1387.jpg 
region,32,HelveticaCentury,r,102,251,213,288,192,11,0,2,i_1387.jpg 
of,32,HelveticaCentury,r,228,249,265,280,212,12,0,2,i_1387.jpg 
higher,32,HelveticaCentury,r,278,249,392,288,207,13,0,2,i_1387.jpg 
pressure,32,HelveticaCentury,r,406,259,559,288,212,14,0,2,i_1387.jpg 
to,32,HelveticaCentury,r,572,253,608,280,213,15,0,2,i_1387.jpg 
region,32,HelveticaCentury,r,656,251,767,288,196,17,0,2,i_1387.jpg 
of,32,HelveticaCentury,r,782,249,818,280,213,18,0,2,i_1387.jpg 
lower,32,HelveticaCentury,r,832,249,932,280,213,19,0,2,i_1387.jpg 
pressure,32,HelveticaCentury,r,102,313,255,342,208,20,0,3,i_1387.jpg 
All,32,HelveticaCentury,r,100,369,143,400,206,22,0,4,i_1387.jpg 
the,32,HelveticaCentury,r,157,369,216,400,213,23,0,4,i_1387.jpg 
components,32,HelveticaCentury,r,230,373,456,408,213,24,0,4,i_1387.jpg 
of,32,HelveticaCentury,r,470,369,506,400,214,25,0,4,i_1387.jpg 
the,32,HelveticaCentury,r,517,369,576,400,213,26,0,4,i_1387.jpg 
fluid,32,HelveticaCentury,r,589,369,667,400,208,27,0,4,i_1387.jpg 
moves,32,HelveticaCentury,r,684,379,799,400,212,28,0,4,i_1387.jpg 
en,32,HelveticaCentury,r,813,379,854,400,214,29,0,4,i_1387.jpg 
masse,32,HelveticaCentury,r,102,433,213,454,208,30,0,5,i_1387.jpg 
Examples,32,HelveticaCentury,r,103,488,281,527,204,32,0,6,i_1387.jpg 
Circulatory,32,HelveticaCentury,r,145,551,317,585,207,34,0,7,i_1387.jpg 
system,32,HelveticaCentury,r,328,554,436,585,211,35,0,7,i_1387.jpg 
Respiratory,32,HelveticaCentury,r,147,609,326,642,212,37,0,8,i_1387.jpg 
system,32,HelveticaCentury,r,337,611,445,642,212,38,0,8,i_1387.jpg 
Membrane,47,HelveticaCentury,b,208,71,480,115,212,0,0,0,i_1500.jpg 
Permeability,47,HelveticaCentury,b,503,71,816,126,206,1,0,0,i_1500.jpg 
Plasma,21,HelveticaCentury,b,520,184,605,205,210,3,0,1,i_1500.jpg 
membranes,21,HelveticaCentury,b,617,184,764,205,211,4,0,1,i_1500.jpg 
serve,21,HelveticaCentury,b,774,191,839,205,211,5,0,1,i_1500.jpg 
as,21,HelveticaCentury,b,849,191,873,205,214,6,0,1,i_1500.jpg 
barriers,21,HelveticaCentury,b,520,214,614,235,202,8,0,2,i_1500.jpg 
to,21,HelveticaCentury,b,623,217,647,235,212,9,0,2,i_1500.jpg 
molecular,21,HelveticaCentury,b,658,214,782,235,210,10,0,2,i_1500.jpg 
movement,21,HelveticaCentury,b,792,217,926,235,211,11,0,2,i_1500.jpg 
membrane,21,HelveticaCentury,b,586,251,709,270,210,14,0,3,i_1500.jpg 
that,21,HelveticaCentury,b,718,251,764,270,211,15,0,3,i_1500.jpg 
allows,21,HelveticaCentury,b,772,251,842,270,210,16,0,3,i_1500.jpg 
passage,21,HelveticaCentury,b,852,257,940,275,211,17,0,3,i_1500.jpg 
of,21,HelveticaCentury,b,563,278,585,297,210,18,0,4,i_1500.jpg 
given,21,HelveticaCentury,b,613,280,671,302,210,20,0,4,i_1500.jpg 
substance,21,HelveticaCentury,b,680,278,793,297,210,21,0,4,i_1500.jpg 
is,21,HelveticaCentury,b,803,280,818,297,207,22,0,4,i_1500.jpg 
said,21,HelveticaCentury,b,827,278,870,297,212,23,0,4,i_1500.jpg 
to,21,HelveticaCentury,b,879,281,901,297,213,24,0,4,i_1500.jpg 
be,21,HelveticaCentury,b,911,278,936,297,212,25,0,4,i_1500.jpg 
permeable,21,HelveticaCentury,b,564,305,688,329,209,26,0,5,i_1500.jpg 
to,21,HelveticaCentury,b,696,308,718,324,213,27,0,5,i_1500.jpg 
that,21,HelveticaCentury,b,727,305,773,324,212,28,0,5,i_1500.jpg 
substance,21,HelveticaCentury,b,781,305,894,324,210,29,0,5,i_1500.jpg 
membrane,21,HelveticaCentury,b,586,339,709,358,210,32,0,6,i_1500.jpg 
that,21,HelveticaCentury,b,718,339,764,358,213,33,0,6,i_1500.jpg 
disallows,21,HelveticaCentury,b,772,339,875,358,210,34,0,6,i_1500.jpg 
passage,21,HelveticaCentury,b,564,373,652,391,210,35,0,7,i_1500.jpg 
of,21,HelveticaCentury,b,661,367,683,386,214,36,0,7,i_1500.jpg 
given,21,HelveticaCentury,b,711,369,769,391,212,38,0,7,i_1500.jpg 
substance,21,HelveticaCentury,b,779,367,891,386,212,39,0,7,i_1500.jpg 
is,21,HelveticaCentury,b,901,369,916,386,211,40,0,7,i_1500.jpg 
said,21,HelveticaCentury,b,563,394,606,413,212,41,0,8,i_1500.jpg 
to,21,HelveticaCentury,b,615,397,637,413,213,42,0,8,i_1500.jpg 
be,21,HelveticaCentury,b,647,394,672,413,212,43,0,8,i_1500.jpg 
impermeable,20,HelveticaCentury,b,682,394,836,418,189,44,0,8,i_1500.jpg 
to,21,HelveticaCentury,b,845,397,867,413,213,45,0,8,i_1500.jpg 
that,21,HelveticaCentury,b,875,394,921,413,213,46,0,8,i_1500.jpg 
substance,21,HelveticaCentury,b,563,421,676,440,206,47,0,9,i_1500.jpg 
The,21,HelveticaCentury,b,517,493,563,514,212,49,0,10,i_1500.jpg 
plasma,21,HelveticaCentury,b,574,493,659,520,211,50,0,10,i_1500.jpg 
membrane,21,HelveticaCentury,b,671,493,806,514,213,51,0,10,i_1500.jpg 
is,21,HelveticaCentury,b,816,494,832,514,207,52,0,10,i_1500.jpg 
selectively,21,HelveticaCentury,b,519,523,652,550,203,53,0,11,i_1500.jpg 
permeable,21,HelveticaCentury,b,662,523,806,550,204,54,0,11,i_1500.jpg 
permeable,21,HelveticaCentury,b,818,523,951,550,213,55,0,11,i_1500.jpg 
to,21,HelveticaCentury,b,518,556,542,574,213,56,0,12,i_1500.jpg 
some,21,HelveticaCentury,b,552,560,618,574,213,57,0,12,i_1500.jpg 
particles,21,HelveticaCentury,b,629,553,733,580,212,58,0,12,i_1500.jpg 
but,21,HelveticaCentury,b,744,553,784,574,213,59,0,12,i_1500.jpg 
impermeable,21,HelveticaCentury,b,519,583,685,610,212,60,0,13,i_1500.jpg 
to,21,HelveticaCentury,b,694,586,719,604,214,61,0,13,i_1500.jpg 
others,21,HelveticaCentury,b,728,583,807,604,213,62,0,13,i_1500.jpg 
Determined,21,HelveticaCentury,b,564,620,698,639,211,64,0,14,i_1500.jpg 
by,21,HelveticaCentury,b,708,620,733,644,211,65,0,14,i_1500.jpg 
the,21,HelveticaCentury,b,740,620,777,639,213,66,0,14,i_1500.jpg 
lipid,21,HelveticaCentury,b,787,620,832,644,211,67,0,14,i_1500.jpg 
and,21,HelveticaCentury,b,842,620,882,639,213,68,0,14,i_1500.jpg 
protein,21,HelveticaCentury,b,564,649,644,671,212,69,0,15,i_1500.jpg 
composition,21,HelveticaCentury,b,654,649,793,671,209,70,0,15,i_1500.jpg 
of,21,HelveticaCentury,b,803,647,825,666,212,71,0,15,i_1500.jpg 
the,21,HelveticaCentury,b,832,647,868,666,212,72,0,15,i_1500.jpg 
plasma,21,HelveticaCentury,b,878,647,956,671,211,73,0,15,i_1500.jpg 
membrane,21,HelveticaCentury,b,564,674,687,693,208,74,0,16,i_1500.jpg 
ad,7,Helvetica,r,180,269,194,275,27,80,2,19,i_1500.jpg 
What,42,HelveticaCentury,b,210,39,332,79,212,0,0,0,i_1543.jpg 
properties,42,HelveticaCentury,b,351,42,583,89,212,1,0,0,i_1543.jpg 
influence,42,HelveticaCentury,b,602,38,808,79,211,2,0,0,i_1543.jpg 
permeability,42,HelveticaCentury,b,355,107,666,157,201,3,0,1,i_1543.jpg 
Relative,19,Helvetica,b,511,212,599,231,210,5,0,2,i_1543.jpg 
solubility,19,Helvetica,b,608,212,711,236,111,6,0,2,i_1543.jpg 
of,19,Helvetica,b,719,212,741,231,210,7,0,2,i_1543.jpg 
molecule,19,Helvetica,b,769,212,872,231,210,9,0,2,i_1543.jpg 
in,19,Helvetica,b,882,214,899,231,194,10,0,2,i_1543.jpg 
lipid,19,Helvetica,b,910,212,955,236,200,11,0,2,i_1543.jpg 
Highly,19,Helvetica,b,556,245,618,268,194,13,0,3,i_1543.jpg 
soluble,19,Helvetica,b,625,245,704,263,203,14,0,3,i_1543.jpg 
uncharged,19,Helvetica,b,713,245,820,268,210,15,0,3,i_1543.jpg 
C02,19,Helvetica,b,891,245,935,268,32,18,0,3,i_1543.jpg 
and,19,Helvetica,b,555,269,591,287,212,19,0,4,i_1543.jpg 
nonpolar,19,Helvetica,b,600,269,700,292,201,20,0,4,i_1543.jpg 
molecules,19,Helvetica,b,708,269,811,287,210,21,0,4,i_1543.jpg 
fatty,19,Helvetica,b,819,269,872,292,210,22,0,4,i_1543.jpg 
acids,19,Helvetica,b,880,269,937,292,194,23,0,4,i_1543.jpg 
Not,19,Helvetica,b,556,302,591,318,211,25,0,5,i_1543.jpg 
soluble,19,Helvetica,b,599,300,671,318,212,26,0,5,i_1543.jpg 
watersoluble,19,Helvetica,b,680,300,841,323,206,27,0,5,i_1543.jpg 
charged,19,Helvetica,b,850,300,930,323,212,28,0,5,i_1543.jpg 
and,19,Helvetica,b,664,324,700,342,210,32,0,6,i_1543.jpg 
polar,19,Helvetica,b,710,324,762,347,214,33,0,6,i_1543.jpg 
molecules,19,Helvetica,b,769,324,872,342,211,34,0,6,i_1543.jpg 
glucose,19,Helvetica,b,880,324,971,347,190,35,0,6,i_1543.jpg 
Size,19,Helvetica,b,510,358,551,376,210,37,0,7,i_1543.jpg 
of,19,Helvetica,b,561,357,583,376,212,38,0,7,i_1543.jpg 
the,19,Helvetica,b,590,357,627,376,212,39,0,7,i_1543.jpg 
molecule,19,Helvetica,b,637,357,739,376,211,40,0,7,i_1543.jpg 
Large,19,Helvetica,b,556,391,608,412,211,42,0,8,i_1543.jpg 
molecules,19,Helvetica,b,617,389,720,407,211,43,0,8,i_1543.jpg 
either,19,Helvetica,b,728,389,788,407,208,44,0,8,i_1543.jpg 
enter,19,Helvetica,b,796,392,850,407,212,45,0,8,i_1543.jpg 
with,19,Helvetica,b,857,389,901,407,207,46,0,8,i_1543.jpg 
difficulty,19,Helvetica,b,555,413,644,436,202,47,0,9,i_1543.jpg 
or,19,Helvetica,b,651,419,672,431,213,48,0,9,i_1543.jpg 
not,19,Helvetica,b,680,416,713,431,214,49,0,9,i_1543.jpg 
at,19,Helvetica,b,720,416,739,431,213,50,0,9,i_1543.jpg 
all,19,Helvetica,b,747,413,768,431,213,51,0,9,i_1543.jpg 
Small,19,Helvetica,b,554,444,608,462,211,53,0,10,i_1543.jpg 
molecules,19,Helvetica,b,617,444,720,462,212,54,0,10,i_1543.jpg 
can,19,Helvetica,b,728,450,761,462,212,55,0,10,i_1543.jpg 
easily,19,Helvetica,b,770,444,826,467,210,56,0,10,i_1543.jpg 
move,19,Helvetica,b,834,450,889,462,211,57,0,10,i_1543.jpg 
across,19,Helvetica,b,897,450,960,462,212,58,0,10,i_1543.jpg 
the,19,Helvetica,b,554,468,587,486,214,59,0,11,i_1543.jpg 
membrane,19,Helvetica,b,596,468,707,486,212,60,0,11,i_1543.jpg 
Force,19,Helvetica,b,511,536,571,554,210,62,0,12,i_1543.jpg 
something,19,Helvetica,b,600,535,720,559,206,64,0,12,i_1543.jpg 
needs,19,Helvetica,b,729,535,795,554,210,65,0,12,i_1543.jpg 
to,19,Helvetica,b,804,538,826,554,213,66,0,12,i_1543.jpg 
drive,19,Helvetica,b,835,535,890,554,206,67,0,12,i_1543.jpg 
the,19,Helvetica,b,898,535,935,554,211,68,0,12,i_1543.jpg 
particle,19,Helvetica,b,511,562,595,586,212,69,0,13,i_1543.jpg 
across,19,Helvetica,b,604,568,674,581,212,70,0,13,i_1543.jpg 
the,19,Helvetica,b,682,562,718,581,213,71,0,13,i_1543.jpg 
membrane,19,Helvetica,b,728,562,851,581,211,72,0,13,i_1543.jpg 
Passive,19,Helvetica,b,556,596,633,612,208,74,0,14,i_1543.jpg 
does,19,Helvetica,b,642,594,689,612,213,75,0,14,i_1543.jpg 
not,19,Helvetica,b,698,597,731,612,212,76,0,14,i_1543.jpg 
require,19,Helvetica,b,739,596,812,617,212,77,0,14,i_1543.jpg 
energy,19,Helvetica,b,820,600,889,617,212,78,0,14,i_1543.jpg 
ATP,19,Helvetica,b,897,594,948,617,178,79,0,14,i_1543.jpg 
to,19,Helvetica,b,956,597,976,612,214,80,0,14,i_1543.jpg 
produce,19,Helvetica,b,555,619,638,642,212,81,0,15,i_1543.jpg 
movement,19,Helvetica,b,647,622,757,637,212,82,0,15,i_1543.jpg 
Active,19,Helvetica,b,554,651,623,667,206,84,0,16,i_1543.jpg 
does,19,Helvetica,b,631,649,679,667,212,85,0,16,i_1543.jpg 
require,19,Helvetica,b,688,650,760,672,202,86,0,16,i_1543.jpg 
energy,19,Helvetica,b,768,655,837,672,212,87,0,16,i_1543.jpg 
ATP,19,Helvetica,b,845,649,896,672,168,88,0,16,i_1543.jpg 
to,19,Helvetica,b,904,652,924,667,212,89,0,16,i_1543.jpg 
produce,19,Helvetica,b,556,674,638,697,212,90,0,17,i_1543.jpg 
movement,19,Helvetica,b,647,677,757,692,212,91,0,17,i_1543.jpg 
Hp,8,Helvetica,r,145,298,162,307,20,96,1,20,i_1543.jpg 
Types,47,HelveticaCentury,r,134,74,274,126,212,0,0,0,i_1628.jpg 
of,47,HelveticaCentury,r,294,70,344,115,212,1,0,0,i_1628.jpg 
membrane,47,HelveticaCentury,r,362,71,632,115,212,2,0,0,i_1628.jpg 
transport,47,HelveticaCentury,r,650,77,884,126,212,3,0,0,i_1628.jpg 
Diffusion,31,HelveticaCentury,r,477,194,635,225,210,5,0,1,i_1628.jpg 
Protein,31,HelveticaCentury,r,476,262,603,291,211,7,0,2,i_1628.jpg 
Membrane,31,HelveticaCentury,r,621,261,820,291,212,8,0,2,i_1628.jpg 
Transport,31,HelveticaCentury,r,473,316,648,353,208,9,0,3,i_1628.jpg 
Facilitated,31,HelveticaCentury,r,521,377,679,404,205,11,0,4,i_1628.jpg 
diffusion,31,HelveticaCentury,r,693,377,829,404,210,12,0,4,i_1628.jpg 
Active,31,HelveticaCentury,r,518,435,615,461,212,14,0,5,i_1628.jpg 
transport,31,HelveticaCentury,r,626,437,775,468,211,15,0,5,i_1628.jpg 
Secondary,31,HelveticaCentury,r,519,491,684,525,211,17,0,6,i_1628.jpg 
active,31,HelveticaCentury,r,696,492,788,518,207,18,0,6,i_1628.jpg 
transport,31,HelveticaCentury,r,800,494,948,525,212,19,0,6,i_1628.jpg 
Vesicular,31,HelveticaCentury,r,473,551,637,582,212,21,0,7,i_1628.jpg 
transport,31,HelveticaCentury,r,649,555,819,590,212,22,0,7,i_1628.jpg 
Osmosis,31,HelveticaCentury,r,475,618,625,647,212,24,0,8,i_1628.jpg 
SIMPLE,9,Helvetica,r,109,287,151,295,154,25,1,9,i_1628.jpg 
CARRIER,9,Helvetica,r,216,287,267,295,188,26,1,9,i_1628.jpg 
CHANNEL,9,Helvetica,r,314,287,370,295,202,27,2,10,i_1628.jpg 
PROTEIN,9,Helvetica,r,314,299,365,308,188,28,2,11,i_1628.jpg 
MEMBRANE,9,Helvetica,r,175,495,242,504,166,30,3,12,i_1628.jpg 
TRANSPORT,9,Helvetica,r,247,495,345,504,204,31,3,12,i_1628.jpg 
Diffusion,47,HelveticaCentury,b,401,70,619,115,198,0,0,0,i_1651.jpg 
The,21,HelveticaCentury,b,99,435,144,456,211,2,0,1,i_1651.jpg 
movement,21,HelveticaCentury,b,155,438,290,456,211,3,0,1,i_1651.jpg 
of,21,HelveticaCentury,b,299,435,324,456,212,4,0,1,i_1651.jpg 
molecules,21,HelveticaCentury,b,333,435,457,456,209,5,0,1,i_1651.jpg 
from,21,HelveticaCentury,b,467,435,525,456,212,6,0,1,i_1651.jpg 
an,21,HelveticaCentury,b,536,442,563,456,211,7,0,1,i_1651.jpg 
area,21,HelveticaCentury,b,575,442,626,456,212,8,0,1,i_1651.jpg 
of,21,HelveticaCentury,b,637,435,662,456,213,9,0,1,i_1651.jpg 
higher,21,HelveticaCentury,b,671,435,749,462,210,10,0,1,i_1651.jpg 
concentration,21,HelveticaCentury,b,758,436,930,456,203,11,0,1,i_1651.jpg 
to,21,HelveticaCentury,b,99,468,124,486,214,12,0,2,i_1651.jpg 
an,21,HelveticaCentury,b,134,472,161,486,213,13,0,2,i_1651.jpg 
area,21,HelveticaCentury,b,172,472,224,486,211,14,0,2,i_1651.jpg 
lower,21,HelveticaCentury,b,236,465,305,486,210,15,0,2,i_1651.jpg 
concentration,21,HelveticaCentury,b,314,466,486,486,204,16,0,2,i_1651.jpg 
Purpose,21,HelveticaCentury,b,101,504,201,530,212,18,0,3,i_1651.jpg 
is,21,HelveticaCentury,b,212,504,228,524,212,19,0,3,i_1651.jpg 
to,21,HelveticaCentury,b,237,506,261,524,214,20,0,3,i_1651.jpg 
reach,21,HelveticaCentury,b,272,503,337,524,213,21,0,3,i_1651.jpg 
steady,21,HelveticaCentury,b,349,503,429,530,212,22,0,3,i_1651.jpg 
state,21,HelveticaCentury,b,439,506,497,524,213,23,0,3,i_1651.jpg 
between,21,HelveticaCentury,b,509,503,616,524,212,24,0,3,i_1651.jpg 
the,21,HelveticaCentury,b,626,503,666,524,212,25,0,3,i_1651.jpg 
two,21,HelveticaCentury,b,675,506,722,524,213,26,0,3,i_1651.jpg 
different,21,HelveticaCentury,b,732,503,839,524,212,27,0,3,i_1651.jpg 
concentrations,21,HelveticaCentury,b,100,534,285,554,203,28,0,4,i_1651.jpg 
The,21,HelveticaCentury,b,144,569,185,588,212,30,0,5,i_1651.jpg 
movement,21,HelveticaCentury,b,194,572,317,588,210,31,0,5,i_1651.jpg 
of,21,HelveticaCentury,b,325,569,347,588,211,32,0,5,i_1651.jpg 
molecules,21,HelveticaCentury,b,356,569,470,588,210,33,0,5,i_1651.jpg 
causes,21,HelveticaCentury,b,479,575,553,588,210,34,0,5,i_1651.jpg 
them,21,HelveticaCentury,b,561,569,619,588,212,35,0,5,i_1651.jpg 
to,21,HelveticaCentury,b,629,572,651,588,213,36,0,5,i_1651.jpg 
gradually,21,HelveticaCentury,b,660,569,764,593,207,37,0,5,i_1651.jpg 
spread,21,HelveticaCentury,b,772,569,847,593,212,38,0,5,i_1651.jpg 
out,21,HelveticaCentury,b,857,572,894,588,212,39,0,5,i_1651.jpg 
until,21,HelveticaCentury,b,903,569,951,588,183,40,0,5,i_1651.jpg 
DIffusIon,8,Helvetica,b,444,381,488,388,35,41,1,6,i_1651.jpg 
of,8,Helvetica,b,491,382,499,389,80,42,1,6,i_1651.jpg 
dye,8,Helvetica,b,502,382,518,390,195,43,1,6,i_1651.jpg 
molecules,8,Times,r,521,382,566,389,146,44,1,6,i_1651.jpg 
occurs,8,Times,r,658,386,688,392,196,47,1,6,i_1651.jpg 
when,8,Helvetica,r,691,385,714,392,182,48,1,6,i_1651.jpg 
down,8,Helvetica,b,431,395,454,402,195,49,1,7,i_1651.jpg 
their,8,Helvetica,b,457,395,478,402,206,50,1,7,i_1651.jpg 
concentration,8,Helvetica,b,480,395,542,402,197,51,1,7,i_1651.jpg 
gradient,8,Helvetica,r,545,395,582,404,159,52,1,7,i_1651.jpg 
the,8,Helvetica,r,591,395,605,402,206,53,1,7,i_1651.jpg 
concentration,8,Helvetica,r,608,396,670,402,178,54,1,7,i_1651.jpg 
Is,8,Helvetica,r,673,396,680,402,42,55,1,7,i_1651.jpg 
uniform,8,Helvetica,b,683,395,720,402,139,56,1,7,i_1651.jpg 
they,21,HelveticaCentury,b,144,597,194,621,211,57,2,8,i_1651.jpg 
are,21,HelveticaCentury,b,202,603,237,616,211,58,2,8,i_1651.jpg 
evenly,21,HelveticaCentury,b,246,597,319,621,210,59,2,8,i_1651.jpg 
distributed,21,HelveticaCentury,b,327,597,450,616,175,60,2,8,i_1651.jpg 
throughout,21,HelveticaCentury,b,459,597,589,621,212,61,2,8,i_1651.jpg 
the,21,HelveticaCentury,b,597,597,633,616,213,62,2,8,i_1651.jpg 
available,21,HelveticaCentury,b,642,597,741,616,209,63,2,8,i_1651.jpg 
space,21,HelveticaCentury,b,750,603,813,621,212,64,2,8,i_1651.jpg 
Properties,47,HelveticaCentury,b,233,74,487,126,212,0,0,0,i_1690.jpg 
of,47,HelveticaCentury,b,506,70,556,115,213,1,0,0,i_1690.jpg 
diffusion,47,HelveticaCentury,b,573,70,787,115,211,2,0,0,i_1690.jpg 
Diffusion,19,Helvetica,b,485,183,574,201,198,4,0,1,i_1690.jpg 
is,19,Helvetica,b,584,185,597,201,188,5,0,1,i_1690.jpg 
passive,19,Helvetica,b,624,185,696,206,207,7,0,1,i_1690.jpg 
process,19,Helvetica,b,705,189,781,206,210,8,0,1,i_1690.jpg 
Molecules,19,Helvetica,b,485,214,589,232,210,10,0,2,i_1690.jpg 
move,19,Helvetica,b,598,220,652,232,211,11,0,2,i_1690.jpg 
from,19,Helvetica,b,660,214,708,232,212,12,0,2,i_1690.jpg 
an,19,Helvetica,b,716,220,739,232,210,13,0,2,i_1690.jpg 
area,19,Helvetica,b,748,220,790,232,212,14,0,2,i_1690.jpg 
of,19,Helvetica,b,800,214,820,232,212,15,0,2,i_1690.jpg 
higher,19,Helvetica,b,827,214,891,237,210,16,0,2,i_1690.jpg 
concentration,19,Helvetica,b,484,240,626,256,211,17,0,3,i_1690.jpg 
to,19,Helvetica,b,634,241,654,256,213,18,0,3,i_1690.jpg 
an,19,Helvetica,b,662,244,685,256,212,19,0,3,i_1690.jpg 
area,19,Helvetica,b,694,244,736,256,212,20,0,3,i_1690.jpg 
of,19,Helvetica,b,745,238,766,256,213,21,0,3,i_1690.jpg 
lower,19,Helvetica,b,773,238,829,256,211,22,0,3,i_1690.jpg 
concentration,19,Helvetica,b,484,264,626,281,203,23,0,4,i_1690.jpg 
The,16,Helvetica,r,528,293,559,307,210,25,0,5,i_1690.jpg 
difference,16,Helvetica,r,565,293,651,307,206,26,0,5,i_1690.jpg 
between,16,Helvetica,r,658,293,732,307,210,27,0,5,i_1690.jpg 
two,16,Helvetica,r,738,294,770,307,210,28,0,5,i_1690.jpg 
adjacent,16,Helvetica,r,777,293,850,311,209,29,0,5,i_1690.jpg 
areas,16,Helvetica,r,856,297,900,307,210,30,0,5,i_1690.jpg 
is,16,Helvetica,r,907,293,918,307,210,31,0,5,i_1690.jpg 
called,16,Helvetica,r,529,314,577,328,209,32,0,6,i_1690.jpg 
the,16,Helvetica,r,584,314,611,328,212,33,0,6,i_1690.jpg 
concentration,16,Helvetica,r,618,314,735,328,209,34,0,6,i_1690.jpg 
gradient,16,Helvetica,r,742,314,813,332,211,35,0,6,i_1690.jpg 
Net,19,Helvetica,b,485,341,520,357,208,39,0,7,i_1690.jpg 
movement,19,Helvetica,b,528,342,638,357,211,40,0,7,i_1690.jpg 
of,19,Helvetica,b,646,339,667,357,211,41,0,7,i_1690.jpg 
molecules,19,Helvetica,b,674,339,776,357,210,42,0,7,i_1690.jpg 
occurs,19,Helvetica,b,784,345,849,357,211,43,0,7,i_1690.jpg 
until,19,Helvetica,b,857,339,901,357,200,44,0,7,i_1690.jpg 
the,19,Helvetica,b,909,339,942,357,212,45,0,7,i_1690.jpg 
concentration,19,Helvetica,b,484,366,626,382,210,46,0,8,i_1690.jpg 
is,19,Helvetica,b,635,366,648,382,212,47,0,8,i_1690.jpg 
equal,19,Helvetica,b,656,364,711,387,212,48,0,8,i_1690.jpg 
everywhere,19,Helvetica,b,720,364,840,387,210,49,0,8,i_1690.jpg 
equilibrium,19,Helvetica,b,485,388,616,411,200,51,0,9,i_1690.jpg 
Molecules,16,Helvetica,r,529,419,616,433,182,54,0,10,i_1690.jpg 
are,16,Helvetica,r,623,423,648,433,212,55,0,10,i_1690.jpg 
still,16,Helvetica,r,655,419,682,433,210,56,0,10,i_1690.jpg 
moving,16,Helvetica,r,690,419,752,437,211,57,0,10,i_1690.jpg 
at,16,Helvetica,r,759,420,774,433,213,58,0,10,i_1690.jpg 
equilibrium,16,Helvetica,r,780,419,877,437,210,59,0,10,i_1690.jpg 
but,16,Helvetica,r,885,419,912,433,212,60,0,10,i_1690.jpg 
there,16,Helvetica,r,528,440,573,453,211,61,0,11,i_1690.jpg 
is,16,Helvetica,r,580,440,592,453,211,62,0,11,i_1690.jpg 
no,16,Helvetica,r,599,443,618,453,212,63,0,11,i_1690.jpg 
net,16,Helvetica,r,626,440,652,453,211,64,0,11,i_1690.jpg 
movement,16,Helvetica,r,659,440,751,453,212,65,0,11,i_1690.jpg 
Diffusion,19,Helvetica,b,485,465,574,483,213,67,0,12,i_1690.jpg 
is,19,Helvetica,b,584,467,597,483,213,68,0,12,i_1690.jpg 
faster,19,Helvetica,b,604,465,662,483,212,69,0,12,i_1690.jpg 
Along,16,Helvetica,r,528,495,576,513,211,71,0,13,i_1690.jpg 
higher,16,Helvetica,r,583,495,636,513,212,72,0,13,i_1690.jpg 
concentration,16,Helvetica,r,643,495,760,509,211,73,0,13,i_1690.jpg 
gradients,16,Helvetica,r,767,495,846,513,195,74,0,13,i_1690.jpg 
Over,16,Helvetica,r,529,522,568,535,210,76,0,14,i_1690.jpg 
shorter,16,Helvetica,r,575,521,636,535,212,77,0,14,i_1690.jpg 
distances,16,Helvetica,r,643,521,721,535,211,78,0,14,i_1690.jpg 
At,16,Helvetica,r,528,547,546,560,210,80,0,15,i_1690.jpg 
higher,16,Helvetica,r,553,546,606,564,210,81,0,15,i_1690.jpg 
temperatures,16,Helvetica,r,612,547,728,564,211,82,0,15,i_1690.jpg 
For,16,Helvetica,r,529,573,555,586,210,84,0,16,i_1690.jpg 
smaller,16,Helvetica,r,561,572,623,586,210,85,0,16,i_1690.jpg 
molecules,16,Helvetica,r,630,572,716,586,210,86,0,16,i_1690.jpg 
Diffusion,19,Helvetica,b,485,597,574,615,210,88,0,17,i_1690.jpg 
can,19,Helvetica,b,583,603,616,615,212,89,0,17,i_1690.jpg 
take,19,Helvetica,b,624,597,667,615,212,90,0,17,i_1690.jpg 
place,19,Helvetica,b,676,597,728,620,213,91,0,17,i_1690.jpg 
in,19,Helvetica,b,736,599,752,615,212,92,0,17,i_1690.jpg 
an,19,Helvetica,b,761,603,784,615,212,93,0,17,i_1690.jpg 
open,19,Helvetica,b,793,603,843,620,212,94,0,17,i_1690.jpg 
system,19,Helvetica,b,852,600,920,620,211,95,0,17,i_1690.jpg 
or,19,Helvetica,b,929,603,950,615,212,96,0,17,i_1690.jpg 
