Word,Fontsize,FontFamily,FontFaceStyle,Left,Top,Right,Bottom,RecognitionConfidence,Id,RegionId,LineId,imageFile
Resume,11,Helvetica,b,695,732,741,741,210,25,8,10,i_1042.jpg 
ShowHid,10,Times,r,767,681,815,692,185,26,9,11,i_1042.jpg 
Correct,11,Helvetica,b,826,729,870,738,198,29,9,12,i_1042.jpg 
ResPonses,11,Helvetica,b,947,724,1023,753,24,30,9,12,i_1042.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,91,1,0,0,i_1065.jpg 
an,29,HelveticaCentury,r,359,28,394,47,212,2,0,0,i_1065.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,209,3,0,0,i_1065.jpg 
or,29,HelveticaCentury,r,559,28,591,47,210,4,0,0,i_1065.jpg 
intrusive,29,HelveticaCentury,r,602,21,737,47,189,5,0,0,i_1065.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,6,0,0,i_1065.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,212,8,0,1,i_1065.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,192,10,0,2,i_1065.jpg 
ShowHide,10,Times,r,887,681,942,692,116,18,5,8,i_1065.jpg 
StudQnt,10,Times,r,944,681,984,690,33,19,5,8,i_1065.jpg 
Respon,11,Helvetica,r,987,682,1023,692,79,20,5,8,i_1065.jpg 
ill,18,Helvetica,b,920,725,937,741,31,23,5,10,i_1065.jpg 
Respqnses,10,Times,r,946,729,1010,741,36,24,5,10,i_1065.jpg 
Show,11,Helvetica,b,694,644,726,654,200,25,6,11,i_1065.jpg 
percentages,11,Helvetica,b,730,645,804,657,210,26,6,11,i_1065.jpg 
Hide,11,Helvetica,b,826,644,853,654,183,27,6,11,i_1065.jpg 
Graph,10,Times,r,857,644,893,657,206,28,6,11,i_1065.jpg 
Condense,11,Helvetica,b,914,644,974,654,201,29,6,11,i_1065.jpg 
Text,11,Helvetica,r,978,645,1003,654,211,30,6,11,i_1065.jpg 
Resume,11,Helvetica,r,695,732,741,741,204,31,7,12,i_1065.jpg 
Correct,11,Helvetica,b,826,729,870,738,203,33,7,12,i_1065.jpg 
Are,29,HelveticaCentury,r,9,22,61,47,210,1,0,1,i_1066.jpg 
Hawaiian,29,HelveticaCentury,r,73,22,217,47,202,2,0,1,i_1066.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,31,3,0,1,i_1066.jpg 
an,29,HelveticaCentury,r,359,28,394,47,212,4,0,1,i_1066.jpg 
extrusive,29,HelveticaCentury,r,407,24,548,47,211,5,0,1,i_1066.jpg 
or,29,HelveticaCentury,r,559,28,591,47,210,6,0,1,i_1066.jpg 
intrusive,29,HelveticaCentury,r,602,24,737,47,210,7,0,1,i_1066.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,8,0,1,i_1066.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,205,10,0,2,i_1066.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,163,12,0,3,i_1066.jpg 
Zoom,10,Helvetica,r,280,730,313,739,204,13,1,4,i_1066.jpg 
ShowHde,10,Helvetica,r,876,670,942,703,35,14,2,5,i_1066.jpg 
Stucknt,10,Helvetica,r,944,681,984,690,42,15,2,5,i_1066.jpg 
Respon,10,Helvetica,r,987,682,1023,692,67,16,2,5,i_1066.jpg 
iii,13,Helvetica,b,921,725,937,741,30,17,2,6,i_1066.jpg 
Resume,10,Helvetica,r,695,732,741,741,210,22,5,9,i_1066.jpg 
Correct,10,Helvetica,r,826,729,870,738,209,24,5,9,i_1066.jpg 
basalts,29,HelveticaCentury,r,231,20,340,47,91,2,0,0,i_1067.jpg 
an,29,HelveticaCentury,r,359,28,394,47,212,3,0,0,i_1067.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,209,4,0,0,i_1067.jpg 
or,29,HelveticaCentury,r,559,28,591,47,210,5,0,0,i_1067.jpg 
intrusive,29,HelveticaCentury,r,602,21,737,47,189,6,0,0,i_1067.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,7,0,0,i_1067.jpg 
IL4,7,Times,b,88,41,111,47,29,11,0,1,i_1067.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,212,13,0,2,i_1067.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,186,15,0,3,i_1067.jpg 
Zoom,11,Helvetica,r,280,730,313,739,203,24,1,7,i_1067.jpg 
II,13,Helvetica,b,921,725,937,741,32,28,2,8,i_1067.jpg 
Responses,11,Helvetica,r,947,729,1009,741,210,29,2,8,i_1067.jpg 
Are,29,HelveticaCentury,r,9,22,60,47,212,0,0,0,i_1071.jpg 
Hawaiian,29,HelveticaCentury,r,73,21,217,47,190,1,0,0,i_1071.jpg 
basa,29,HelveticaCentury,r,231,20,300,47,198,2,0,0,i_1071.jpg 
Its,29,HelveticaCentury,r,306,20,340,47,54,3,0,0,i_1071.jpg 
an,29,HelveticaCentury,r,360,28,394,47,212,4,0,0,i_1071.jpg 
extrusive,29,HelveticaCentury,r,407,21,548,47,209,5,0,0,i_1071.jpg 
or,29,HelveticaCentury,r,559,28,591,47,211,6,0,0,i_1071.jpg 
intrusive,29,HelveticaCentury,r,602,21,737,47,198,7,0,0,i_1071.jpg 
rock,29,HelveticaCentury,r,750,20,831,47,206,8,0,0,i_1071.jpg 
Extrusive,29,HelveticaCentury,r,76,100,215,126,211,10,0,1,i_1071.jpg 
Intrusive,29,HelveticaCentury,r,76,180,211,206,180,12,0,2,i_1071.jpg 
Start,52,HelveticaCentury,b,435,319,588,368,207,16,2,5,i_1071.jpg 
ANSWERING,18,Helvetica,b,443,396,578,413,201,17,3,6,i_1071.jpg 
Text,29,HelveticaCentury,r,20,637,80,661,211,18,4,7,i_1071.jpg 
choice,27,HelveticaCentury,i,166,635,257,662,211,20,4,7,i_1071.jpg 
to,29,HelveticaCentury,r,266,639,295,661,213,21,4,7,i_1071.jpg 
Eg,29,HelveticaCentury,r,852,637,902,669,180,28,8,12,i_1071.jpg 
II,15,Helvetica,r,625,729,637,743,27,35,9,14,i_1071.jpg 
Pause,11,Helvetica,r,649,732,683,741,209,36,9,14,i_1071.jpg 
Correct,11,Helvetica,r,774,729,818,738,209,38,10,15,i_1071.jpg 
Responses,11,Helvetica,r,895,729,957,741,209,40,11,16,i_1071.jpg 
Are,29,HelveticaCentury,b,9,22,60,47,212,0,0,0,i_1072.jpg 
Hawaiian,29,HelveticaCentury,b,73,21,217,47,190,1,0,0,i_1072.jpg 
basalts,29,HelveticaCentury,b,231,20,340,47,91,2,0,0,i_1072.jpg 
an,29,HelveticaCentury,b,360,28,394,47,212,3,0,0,i_1072.jpg 
extrusive,29,HelveticaCentury,b,407,21,548,47,209,4,0,0,i_1072.jpg 
or,29,HelveticaCentury,b,559,28,591,47,211,5,0,0,i_1072.jpg 
intrusive,29,HelveticaCentury,b,602,21,737,47,198,6,0,0,i_1072.jpg 
rock,29,HelveticaCentury,b,750,20,831,47,206,7,0,0,i_1072.jpg 
Extrusive,29,HelveticaCentury,b,76,100,215,126,212,9,0,1,i_1072.jpg 
Intrusive,29,HelveticaCentury,b,76,180,211,206,180,11,0,2,i_1072.jpg 
Text,29,HelveticaCentury,b,20,637,80,661,211,12,0,3,i_1072.jpg 
choice,27,HelveticaCentury,bi,166,635,257,662,211,14,0,3,i_1072.jpg 
to,29,HelveticaCentury,b,266,639,295,661,212,15,0,3,i_1072.jpg 
Eg,29,HelveticaCentury,b,852,637,902,669,198,18,0,3,i_1072.jpg 
Zoom,11,Helvetica,b,280,730,313,739,204,25,0,5,i_1072.jpg 
II,15,Helvetica,b,625,729,637,743,27,27,0,5,i_1072.jpg 
Pause,11,Helvetica,b,649,732,683,741,209,28,0,5,i_1072.jpg 
Correct,11,Helvetica,b,774,729,818,738,210,30,0,5,i_1072.jpg 
Responses,11,Helvetica,b,895,729,957,741,206,32,0,5,i_1072.jpg 
Feldspar,17,Helvetica,r,137,415,225,433,193,1,1,1,i_1076.jpg 
Quartz,17,Helvetica,r,144,540,196,556,227,5,3,4,i_1076.jpg 
Granite,17,Helvetica,r,205,634,261,648,223,7,4,5,i_1076.jpg 
is,17,Helvetica,r,269,634,280,649,223,8,4,5,i_1076.jpg 
felsic,17,Helvetica,r,302,633,350,651,147,10,4,5,i_1076.jpg 
coarsegrained,17,Helvetica,r,358,633,478,652,69,11,4,5,i_1076.jpg 
igneous,17,Helvetica,r,184,656,245,674,223,12,4,6,i_1076.jpg 
rock,17,Helvetica,r,252,656,285,670,223,13,4,6,i_1076.jpg 
composed,17,Helvetica,r,293,656,372,674,223,14,4,6,i_1076.jpg 
of,17,Helvetica,r,380,656,394,670,224,15,4,6,i_1076.jpg 
light,17,Helvetica,r,401,656,441,674,205,16,4,6,i_1076.jpg 
colored,17,Helvetica,r,183,678,242,693,224,17,4,7,i_1076.jpg 
silicatesquartz,17,Helvetica,r,249,678,386,696,218,18,4,7,i_1076.jpg 
and,17,Helvetica,r,393,678,420,692,224,19,4,7,i_1076.jpg 
potassium,17,Helvetica,r,184,699,263,717,223,20,4,8,i_1076.jpg 
feldspar,17,Helvetica,r,270,699,337,717,169,21,4,8,i_1076.jpg 
Pyroxe,17,Helvetica,r,811,579,864,598,200,22,5,9,i_1076.jpg 
ne,17,Helvetica,r,866,583,885,594,221,23,5,9,i_1076.jpg 
black,17,Helvetica,r,820,601,875,617,223,24,5,10,i_1076.jpg 
Basalt,17,Helvetica,r,584,634,632,649,223,26,5,11,i_1076.jpg 
is,17,Helvetica,r,640,634,651,648,225,27,5,11,i_1076.jpg 
finegrained,17,Helvetica,r,673,634,769,652,179,29,5,11,i_1076.jpg 
mafic,17,Helvetica,r,776,634,818,648,221,30,5,11,i_1076.jpg 
igneous,17,Helvetica,r,562,656,623,674,225,31,5,12,i_1076.jpg 
rock,17,Helvetica,r,631,656,664,670,225,32,5,12,i_1076.jpg 
containing,17,Helvetica,r,672,656,755,674,223,33,5,12,i_1076.jpg 
substantial,17,Helvetica,r,761,656,848,670,223,34,5,12,i_1076.jpg 
amounts,17,Helvetica,r,562,679,628,692,225,35,5,13,i_1076.jpg 
of,17,Helvetica,r,635,678,649,693,225,36,5,13,i_1076.jpg 
dark,17,Helvetica,r,656,678,690,692,223,37,5,13,i_1076.jpg 
colored,17,Helvetica,r,697,678,755,693,224,38,5,13,i_1076.jpg 
silicates,17,Helvetica,r,763,678,830,693,223,39,5,13,i_1076.jpg 
and,17,Helvetica,r,562,700,589,714,223,40,5,14,i_1076.jpg 
plagioclase,17,Helvetica,r,597,699,688,718,150,41,5,14,i_1076.jpg 
feldspar,17,Helvetica,r,695,699,763,717,185,42,5,14,i_1076.jpg 
Mica,17,Helvetica,r,220,368,289,386,18,47,7,18,i_1076.jpg 
Feldspar,17,Helvetica,r,424,393,495,412,212,49,9,20,i_1076.jpg 
Feldspar,17,Helvetica,r,787,371,856,389,220,50,10,21,i_1076.jpg 
white,17,Helvetica,r,794,393,848,409,206,51,10,22,i_1076.jpg 
LI,12,Helvetica,r,727,737,742,747,190,52,11,23,i_1076.jpg 
Glassy,13,Helvetica,r,171,257,211,271,196,1,0,0,i_1116.jpg 
texture,13,Times,r,216,258,259,269,194,2,0,0,i_1116.jpg 
Composed,13,Helvetica,r,154,274,218,289,206,3,0,1,i_1116.jpg 
of,13,Helvetica,r,224,274,235,286,206,4,0,1,i_1116.jpg 
unordered,13,Helvetica,r,240,275,303,286,200,5,0,1,i_1116.jpg 
atoms,13,Helvetica,r,309,276,345,286,208,6,0,1,i_1116.jpg 
and,13,Helvetica,r,351,275,373,286,209,7,0,1,i_1116.jpg 
resembles,13,Helvetica,r,379,275,443,286,175,8,0,1,i_1116.jpg 
dark,13,Helvetica,r,154,292,181,303,118,9,0,2,i_1116.jpg 
manufactured,13,Helvetica,r,187,292,272,303,26,10,0,2,i_1116.jpg 
glass,13,Helvetica,r,278,292,314,306,208,11,0,2,i_1116.jpg 
Obsidian,13,Helvetica,r,320,292,379,304,205,12,0,2,i_1116.jpg 
is,13,Helvetica,r,385,292,394,303,121,13,0,2,i_1116.jpg 
natural,13,Helvetica,r,154,309,197,320,207,15,0,3,i_1116.jpg 
glass,13,Helvetica,r,203,310,235,323,207,16,0,3,i_1116.jpg 
that,13,Helvetica,r,240,309,264,320,209,17,0,3,i_1116.jpg 
usually,13,Helvetica,r,270,309,313,323,199,18,0,3,i_1116.jpg 
forms,13,Helvetica,r,319,309,353,320,189,19,0,3,i_1116.jpg 
when,13,Helvetica,r,359,309,391,320,210,20,0,3,i_1116.jpg 
highly,13,Helvetica,r,397,309,434,323,189,21,0,3,i_1116.jpg 
silicarich,13,Helvetica,r,154,326,218,338,177,22,0,4,i_1116.jpg 
magmas,13,Helvetica,r,224,329,274,340,186,23,0,4,i_1116.jpg 
solidify,13,Helvetica,r,280,326,335,341,188,24,0,4,i_1116.jpg 
Porphyritic,16,Helvetica,r,102,515,184,532,83,1,0,0,i_1130.jpg 
texture,16,Helvetica,r,191,516,242,529,223,2,0,0,i_1130.jpg 
Composed,16,Helvetica,r,80,536,158,553,223,3,0,1,i_1130.jpg 
of,16,Helvetica,r,165,536,178,550,223,4,0,1,i_1130.jpg 
two,16,Helvetica,r,184,537,210,550,223,5,0,1,i_1130.jpg 
distinctly,16,Helvetica,r,217,536,287,553,227,6,0,1,i_1130.jpg 
different,16,Helvetica,r,293,536,356,550,223,7,0,1,i_1130.jpg 
crystal,16,Helvetica,r,80,557,130,574,228,8,0,2,i_1130.jpg 
sizes,16,Helvetica,r,137,556,180,571,195,9,0,2,i_1130.jpg 
Phaneritic,13,Helvetica,r,173,643,236,655,71,1,0,0,i_1156.jpg 
coarsegrained,13,Helvetica,r,242,643,347,657,103,2,0,0,i_1156.jpg 
texture,13,Helvetica,r,352,645,395,655,193,3,0,0,i_1156.jpg 
Composed,13,Helvetica,r,155,660,219,674,207,4,0,1,i_1156.jpg 
of,13,Helvetica,r,225,660,236,672,197,5,0,1,i_1156.jpg 
mineral,13,Helvetica,r,241,660,287,672,204,6,0,1,i_1156.jpg 
grains,13,Helvetica,r,293,660,332,675,209,7,0,1,i_1156.jpg 
that,13,Helvetica,r,337,661,360,672,208,8,0,1,i_1156.jpg 
are,13,Helvetica,r,366,663,385,672,195,9,0,1,i_1156.jpg 
large,13,Helvetica,r,155,678,186,692,206,10,0,2,i_1156.jpg 
enough,13,Helvetica,r,192,678,237,692,210,11,0,2,i_1156.jpg 
to,13,Helvetica,r,242,679,253,689,210,12,0,2,i_1156.jpg 
be,13,Helvetica,r,259,678,273,689,209,13,0,2,i_1156.jpg 
identified,13,Helvetica,r,279,678,336,689,199,14,0,2,i_1156.jpg 
without,13,Helvetica,r,343,678,388,689,207,15,0,2,i_1156.jpg 
microscope,13,Helvetica,r,155,695,232,709,179,17,0,3,i_1156.jpg 
ENDESC,10,TimesCentury,r,54,20,111,32,41,1,0,0,i_1159.jpg 
Phaneritic,13,Helvetica,r,173,643,236,655,71,3,1,1,i_1159.jpg 
coarsegrained,13,Helvetica,r,242,643,347,657,103,4,1,1,i_1159.jpg 
texture,13,Helvetica,r,352,645,395,655,193,5,1,1,i_1159.jpg 
Composed,13,Helvetica,r,155,660,219,674,207,6,1,2,i_1159.jpg 
of,13,Helvetica,r,225,660,236,672,197,7,1,2,i_1159.jpg 
mineral,13,Helvetica,r,241,660,287,672,204,8,1,2,i_1159.jpg 
grains,13,Helvetica,r,293,660,332,675,209,9,1,2,i_1159.jpg 
that,13,Helvetica,r,337,661,360,672,208,10,1,2,i_1159.jpg 
are,13,Helvetica,r,366,663,385,672,195,11,1,2,i_1159.jpg 
large,13,Helvetica,r,155,678,186,692,206,12,1,3,i_1159.jpg 
enough,13,Helvetica,r,192,678,237,692,210,13,1,3,i_1159.jpg 
to,13,Helvetica,r,242,679,253,689,210,14,1,3,i_1159.jpg 
be,13,Helvetica,r,259,678,273,689,209,15,1,3,i_1159.jpg 
identified,13,Helvetica,r,279,678,336,689,199,16,1,3,i_1159.jpg 
without,13,Helvetica,r,343,678,388,689,207,17,1,3,i_1159.jpg 
4Lfr,10,Times,i,467,587,485,602,29,11,7,9,i_1174.jpg 
Quartz,19,Helvetica,b,265,619,320,636,216,12,8,10,i_1174.jpg 
ENDESC,10,TimesCentury,r,54,20,111,32,56,0,0,0,i_1187.jpg 
1r,8,Helvetica,r,188,736,199,741,14,13,12,13,i_1187.jpg 
Zoom,11,Helvetica,r,280,730,313,739,218,16,15,16,i_1187.jpg 
Vesicular,13,Helvetica,r,632,249,691,261,225,2,1,1,i_1208.jpg 
texture,13,Helvetica,r,696,249,739,260,226,3,1,1,i_1208.jpg 
Extrusive,13,Helvetica,r,615,266,671,278,225,4,1,2,i_1208.jpg 
rock,13,Helvetica,r,677,266,704,278,223,5,1,2,i_1208.jpg 
containing,13,Helvetica,r,710,266,775,280,227,6,1,2,i_1208.jpg 
voids,13,Helvetica,r,781,266,813,278,223,7,1,2,i_1208.jpg 
left,13,Helvetica,r,819,266,839,278,226,8,1,2,i_1208.jpg 
by,13,Helvetica,r,844,266,857,280,224,9,1,2,i_1208.jpg 
gas,13,Helvetica,r,615,286,636,298,223,10,1,3,i_1208.jpg 
bubbles,13,Helvetica,r,642,284,690,295,227,11,1,3,i_1208.jpg 
that,13,Helvetica,r,695,283,719,295,223,12,1,3,i_1208.jpg 
escape,13,Helvetica,r,725,286,768,297,224,13,1,3,i_1208.jpg 
as,13,Helvetica,r,774,286,787,295,223,14,1,3,i_1208.jpg 
lava,13,Helvetica,r,793,284,818,295,222,15,1,3,i_1208.jpg 
solidifies,13,Helvetica,r,615,300,675,312,185,16,1,4,i_1208.jpg 
Pumice,13,Helvetica,r,681,300,732,312,221,17,1,4,i_1208.jpg 
is,13,Helvetica,r,738,300,748,312,225,18,1,4,i_1208.jpg 
frothy,13,Helvetica,r,765,300,800,314,227,20,1,4,i_1208.jpg 
volcanic,13,Helvetica,r,806,300,859,312,223,21,1,4,i_1208.jpg 
glass,13,Helvetica,r,615,318,647,332,225,22,1,5,i_1208.jpg 
that,13,Helvetica,r,652,318,676,329,223,23,1,5,i_1208.jpg 
displays,13,Helvetica,r,681,318,733,332,223,24,1,5,i_1208.jpg 
vesicular,13,Helvetica,r,750,318,808,329,223,26,1,5,i_1208.jpg 
texture,13,Helvetica,r,813,318,864,330,162,27,1,5,i_1208.jpg 
sr,40,HelveticaCentury,r,279,402,341,428,26,34,2,9,i_1208.jpg 
