Word,Fontsize,FontFamily,FontFaceStyle,Left,Top,Right,Bottom,RecognitionConfidence,Id,RegionId,LineId,imageFile
NADPH,27,HelveticaCentury,r,1227,341,1338,365,193,14,8,9,i_1307.jpg 
CO2,37,HelveticaCentury,r,1440,457,1507,503,192,15,9,10,i_1307.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,211,16,9,10,i_1307.jpg 
hg,27,HelveticaCentury,r,320,393,359,423,27,19,12,13,i_1307.jpg 
Na,27,HelveticaCentury,r,1116,235,1158,260,75,20,13,14,i_1307.jpg 
ph,27,HelveticaCentury,r,291,557,327,589,208,23,16,17,i_1307.jpg 
ATP,27,HelveticaCentury,r,636,529,692,553,194,24,17,18,i_1307.jpg 
ATP,27,HelveticaCentury,r,636,574,692,598,191,25,18,19,i_1307.jpg 
formation,27,HelveticaCentury,r,703,572,856,598,205,26,19,20,i_1307.jpg 
photolysis,28,HelveticaCentury,r,291,557,447,589,129,0,0,0,i_1325.jpg 
NADP,28,HelveticaCentury,r,1183,253,1289,277,182,1,1,1,i_1325.jpg 
Light,28,HelveticaCentury,r,1131,416,1204,448,123,2,2,2,i_1325.jpg 
NADPH,28,HelveticaCentury,r,1227,341,1337,365,186,3,3,3,i_1325.jpg 
Green,28,HelveticaCentury,r,957,752,1048,777,210,4,4,4,i_1325.jpg 
sulfur,28,HelveticaCentury,r,1060,751,1148,777,210,5,4,4,i_1325.jpg 
bacteria,28,HelveticaCentury,r,1160,751,1293,777,204,6,4,4,i_1325.jpg 
PSi,28,HelveticaCentury,r,900,797,953,822,145,8,6,6,i_1325.jpg 
only,28,HelveticaCentury,r,964,796,1029,828,210,9,6,6,i_1325.jpg 
NADPH,28,HelveticaCentury,r,1076,798,1186,822,198,11,6,6,i_1325.jpg 
formation,28,HelveticaCentury,r,1197,796,1351,822,212,12,6,6,i_1325.jpg 
anoxygenic,28,HelveticaCentury,r,1033,844,1228,877,158,13,6,7,i_1325.jpg 
CO2,37,HelveticaCentury,r,1440,457,1507,503,192,14,7,8,i_1325.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,211,15,7,8,i_1325.jpg 
Na,28,HelveticaCentury,r,1116,235,1158,260,75,16,8,9,i_1325.jpg 
photolysis,28,HelveticaCentury,r,291,557,447,589,71,0,0,0,i_1337.jpg 
CO2,37,HelveticaCentury,r,1440,457,1507,503,193,1,1,1,i_1337.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,211,2,1,1,i_1337.jpg 
hg,28,HelveticaCentury,r,320,393,359,423,27,0,0,0,i_1339.jpg 
photolysis,28,HelveticaCentury,r,291,557,447,589,156,1,0,1,i_1339.jpg 
anoxygenic,28,HelveticaCentury,r,559,845,753,878,132,4,2,4,i_1339.jpg 
CO2,37,HelveticaCentury,r,1440,457,1507,503,192,5,3,5,i_1339.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,211,6,3,5,i_1339.jpg 
ATP,28,HelveticaCentury,r,636,529,692,553,199,10,5,9,i_1339.jpg 
synthase,28,HelveticaCentury,r,704,528,839,560,190,11,5,9,i_1339.jpg 
ATP,28,HelveticaCentury,r,636,574,692,598,196,12,5,10,i_1339.jpg 
formation,28,HelveticaCentury,r,703,572,856,598,207,13,5,10,i_1339.jpg 
Purple,28,HelveticaCentury,r,453,754,551,784,203,14,6,11,i_1339.jpg 
nonsulfur,28,HelveticaCentury,r,563,754,722,778,199,15,6,11,i_1339.jpg 
bacteria,28,HelveticaCentury,r,732,754,865,778,180,16,6,11,i_1339.jpg 
P52,28,HelveticaCentury,r,462,799,515,823,192,17,6,12,i_1339.jpg 
only,28,HelveticaCentury,r,526,797,591,830,211,18,6,12,i_1339.jpg 
ATP,28,HelveticaCentury,r,636,799,691,823,198,20,6,12,i_1339.jpg 
formation,28,HelveticaCentury,r,702,797,856,823,210,21,6,12,i_1339.jpg 
photolysis,28,HelveticaCentury,r,291,557,447,589,146,0,0,0,i_1363.jpg 
Purple,28,HelveticaCentury,r,453,754,551,785,205,1,1,1,i_1363.jpg 
nonsulfur,28,HelveticaCentury,r,563,754,722,778,202,2,1,1,i_1363.jpg 
bacteria,28,HelveticaCentury,r,732,754,865,778,194,3,1,1,i_1363.jpg 
P52,28,HelveticaCentury,r,462,799,515,823,191,4,1,2,i_1363.jpg 
only,28,HelveticaCentury,r,526,797,591,829,210,5,1,2,i_1363.jpg 
ATP,28,HelveticaCentury,r,636,799,691,823,198,7,1,2,i_1363.jpg 
formation,28,HelveticaCentury,r,702,797,856,823,210,8,1,2,i_1363.jpg 
anoxygenic,28,HelveticaCentury,r,559,845,753,878,120,9,1,3,i_1363.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,200,10,2,4,i_1363.jpg 
ph,27,HelveticaCentury,r,291,557,327,589,206,0,0,0,i_1364.jpg 
Oxygenic,27,HelveticaCentury,r,344,44,483,76,210,1,1,1,i_1364.jpg 
photosynthesis,27,HelveticaCentury,r,494,44,727,76,210,2,1,1,i_1364.jpg 
cyanobacteria,27,HelveticaCentury,r,739,43,978,76,126,3,1,1,i_1364.jpg 
H20PS2PS1NADP,27,HelveticaCentury,r,999,42,1322,79,26,7,5,5,i_1364.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,206,9,7,7,i_1364.jpg 
H1,27,HelveticaCentury,r,778,216,807,240,28,12,10,10,i_1364.jpg 
hg,27,HelveticaCentury,r,320,393,360,423,27,13,11,11,i_1364.jpg 
ATP,27,HelveticaCentury,r,636,529,692,553,192,15,13,13,i_1364.jpg 
synthase,27,HelveticaCentury,r,704,528,839,560,193,16,14,14,i_1364.jpg 
ATP,27,HelveticaCentury,r,636,574,692,598,193,17,15,15,i_1364.jpg 
formation,27,HelveticaCentury,r,703,572,856,598,205,18,16,16,i_1364.jpg 
photolysis,28,HelveticaCentury,r,291,557,447,589,136,0,0,0,i_1395.jpg 
NADP,28,HelveticaCentury,r,1183,253,1289,277,182,2,2,2,i_1395.jpg 
Light,28,HelveticaCentury,r,1131,416,1204,448,188,3,3,3,i_1395.jpg 
NADPH,28,HelveticaCentury,r,1227,341,1337,365,193,4,4,4,i_1395.jpg 
Green,28,HelveticaCentury,r,957,752,1048,777,210,5,5,5,i_1395.jpg 
sulfur,28,HelveticaCentury,r,1060,751,1148,777,210,6,5,5,i_1395.jpg 
bacteria,28,HelveticaCentury,r,1160,751,1293,777,201,7,5,5,i_1395.jpg 
PSi,28,HelveticaCentury,r,900,797,953,822,191,9,7,7,i_1395.jpg 
only,28,HelveticaCentury,r,964,796,1029,828,208,10,7,7,i_1395.jpg 
NADPH,28,HelveticaCentury,r,1076,798,1186,822,200,12,7,7,i_1395.jpg 
formation,28,HelveticaCentury,r,1197,796,1351,822,211,13,7,7,i_1395.jpg 
anoxygenic,28,HelveticaCentury,r,1033,844,1228,877,148,14,7,8,i_1395.jpg 
CO2,37,HelveticaCentury,r,1440,457,1507,503,192,15,8,9,i_1395.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,211,16,8,9,i_1395.jpg 
Na,28,HelveticaCentury,r,1116,235,1158,260,75,17,9,10,i_1395.jpg 
photolysis,28,HelveticaCentury,r,291,557,447,589,71,0,0,0,i_1396.jpg 
CO2,37,HelveticaCentury,r,1440,457,1507,503,193,1,1,1,i_1396.jpg 
fixation,39,HelveticaCentury,r,1520,456,1662,491,211,2,1,1,i_1396.jpg 
Chapter,54,HelveticaCentury,bi,369,99,602,162,212,0,0,0,i_1397.jpg 
Bacterial,54,HelveticaCentury,bi,708,99,972,149,212,2,1,1,i_1397.jpg 
Culture,54,HelveticaCentury,bi,991,99,1215,158,201,3,1,1,i_1397.jpg 
Growth,54,HelveticaCentury,bi,1240,99,1475,158,208,4,1,1,i_1397.jpg 
Deve,54,HelveticaCentury,bi,645,189,789,235,178,6,2,2,i_1397.jpg 
ment,54,HelveticaCentury,bi,886,192,1039,235,186,7,3,3,i_1397.jpg 
Part,54,HelveticaCentury,bi,1057,189,1219,235,157,8,4,4,i_1397.jpg 
boLhavistrasI,18,Times,b,701,528,874,550,28,10,5,5,i_1397.jpg 
Just,17,Helvetica,r,769,625,807,641,56,11,6,6,i_1397.jpg 
would,17,Helvetica,r,783,647,828,664,163,13,6,7,i_1397.jpg 
to,17,Helvetica,r,882,649,899,663,206,15,6,7,i_1397.jpg 
reproduce,17,Helvetica,r,761,671,844,691,190,16,6,8,i_1397.jpg 
yourself,17,Helvetica,b,853,670,921,690,173,17,6,8,i_1397.jpg 
mlmiteil,17,Helvetica,b,849,692,917,710,32,20,6,9,i_1397.jpg 
Microbes,34,HelveticaCentury,r,323,43,498,75,206,1,0,0,i_1417.jpg 
have,34,HelveticaCentury,r,514,43,600,75,212,2,0,0,i_1417.jpg 
evolved,34,HelveticaCentury,r,616,43,762,75,213,3,0,0,i_1417.jpg 
diverse,34,HelveticaCentury,r,812,42,946,75,213,5,0,0,i_1417.jpg 
array,34,HelveticaCentury,r,962,52,1058,83,212,6,0,0,i_1417.jpg 
of,34,HelveticaCentury,r,1072,42,1109,75,213,7,0,0,i_1417.jpg 
metabolic,34,HelveticaCentury,r,1124,43,1311,75,207,8,0,0,i_1417.jpg 
capabilities,34,HelveticaCentury,r,1326,42,1539,83,206,9,0,0,i_1417.jpg 
to,34,HelveticaCentury,r,1553,47,1591,75,214,10,0,0,i_1417.jpg 
acquire,34,HelveticaCentury,r,321,110,461,141,211,11,0,1,i_1417.jpg 
and,34,HelveticaCentury,r,476,100,544,133,212,12,0,1,i_1417.jpg 
utilize,34,HelveticaCentury,r,562,100,671,133,211,13,0,1,i_1417.jpg 
various,34,HelveticaCentury,r,686,101,823,133,213,14,0,1,i_1417.jpg 
nutrients,34,HelveticaCentury,r,839,101,1011,133,212,15,0,1,i_1417.jpg 
in,34,HelveticaCentury,r,1027,101,1056,133,212,16,0,1,i_1417.jpg 
order,34,HelveticaCentury,r,1073,100,1176,133,214,17,0,1,i_1417.jpg 
to,34,HelveticaCentury,r,1189,104,1226,133,214,18,0,1,i_1417.jpg 
survive,34,HelveticaCentury,r,1241,101,1375,133,212,19,0,1,i_1417.jpg 
and,34,HelveticaCentury,r,1391,100,1459,133,214,20,0,1,i_1417.jpg 
grow,34,HelveticaCentury,r,1474,110,1568,141,213,21,0,1,i_1417.jpg 
their,34,HelveticaCentury,r,320,156,411,189,212,22,0,2,i_1417.jpg 
environments,34,HelveticaCentury,r,424,158,699,189,201,23,0,2,i_1417.jpg 
Physical,34,HelveticaCentury,r,385,236,519,274,211,24,0,3,i_1417.jpg 
and,34,HelveticaCentury,r,534,237,596,266,212,25,0,3,i_1417.jpg 
chemical,34,HelveticaCentury,r,611,237,763,266,211,26,0,3,i_1417.jpg 
factors,34,HelveticaCentury,r,777,237,895,266,212,27,0,3,i_1417.jpg 
influence,34,HelveticaCentury,r,910,237,1069,267,201,28,0,3,i_1417.jpg 
the,34,HelveticaCentury,r,1082,237,1138,266,213,29,0,3,i_1417.jpg 
extent,34,HelveticaCentury,r,1153,240,1263,266,212,30,0,3,i_1417.jpg 
of,34,HelveticaCentury,r,1276,237,1311,266,213,31,0,3,i_1417.jpg 
growth,34,HelveticaCentury,r,1322,237,1446,274,212,32,0,3,i_1417.jpg 
Growth,34,HelveticaCentury,r,384,322,513,352,210,33,0,4,i_1417.jpg 
in,34,HelveticaCentury,r,529,324,556,352,206,34,0,4,i_1417.jpg 
nature,34,HelveticaCentury,r,572,327,684,352,212,35,0,4,i_1417.jpg 
vs,34,HelveticaCentury,r,697,332,741,352,201,36,0,4,i_1417.jpg 
laboratory,34,HelveticaCentury,r,757,322,937,360,209,37,0,4,i_1417.jpg 
Essential,30,HelveticaCentury,r,385,570,539,599,210,39,0,5,i_1417.jpg 
nutrients,30,HelveticaCentury,r,554,570,727,599,204,40,0,5,i_1417.jpg 
Required,30,HelveticaCentury,r,385,795,544,832,212,42,0,6,i_1417.jpg 
macronutrients,30,HelveticaCentury,r,559,795,846,824,183,43,0,6,i_1417.jpg 
CHONPS,30,HelveticaCentury,r,872,796,1021,824,148,44,0,6,i_1417.jpg 
Cations,30,HelveticaCentury,r,446,864,575,891,155,46,0,7,i_1417.jpg 
potassium,30,HelveticaCentury,r,599,864,765,897,210,47,0,7,i_1417.jpg 
Kj,30,HelveticaCentury,r,779,864,845,897,44,48,0,7,i_1417.jpg 
magnesium,30,HelveticaCentury,r,858,864,1045,897,211,49,0,7,i_1417.jpg 
Mg2j,30,HelveticaCentury,r,1058,861,1176,898,32,50,0,7,i_1417.jpg 
iron,30,HelveticaCentury,r,1189,864,1251,891,200,51,0,7,i_1417.jpg 
Fe2j,30,HelveticaCentury,r,1264,861,1360,897,34,52,0,7,i_1417.jpg 
calcium,30,HelveticaCentury,r,446,912,568,938,209,53,0,8,i_1417.jpg 
serve,30,HelveticaCentury,r,700,920,785,938,210,55,0,8,i_1417.jpg 
as,30,HelveticaCentury,r,798,920,830,938,211,56,0,8,i_1417.jpg 
cofactors,30,HelveticaCentury,r,842,912,990,938,198,57,0,8,i_1417.jpg 
or,30,HelveticaCentury,r,1002,920,1035,938,212,58,0,8,i_1417.jpg 
signalling,30,HelveticaCentury,r,1056,912,1208,945,206,59,0,8,i_1417.jpg 
molecules,30,HelveticaCentury,r,1221,912,1384,938,212,60,0,8,i_1417.jpg 
Growth,50,HelveticaCentury,r,772,44,967,89,211,7,1,6,i_1607.jpg 
Patterns,50,HelveticaCentury,r,989,47,1204,89,212,8,1,6,i_1607.jpg 
time,33,HelveticaCentury,r,558,498,643,525,141,10,3,8,i_1607.jpg 
Growth,49,HelveticaCentury,b,772,44,967,89,211,13,2,11,i_1635.jpg 
Patterns,49,HelveticaCentury,b,989,47,1204,89,212,14,2,11,i_1635.jpg 
time,33,HelveticaCentury,b,558,498,643,525,141,30,6,25,i_1635.jpg 
time,33,HelveticaCentury,b,1242,504,1321,532,202,36,11,30,i_1635.jpg 
rnf,10,Helvetica,r,724,665,757,699,116,37,12,31,i_1635.jpg 
rnc,49,HelveticaCentury,b,683,743,739,794,24,39,12,33,i_1635.jpg 
time,33,HelveticaCentury,b,559,992,646,1023,202,47,18,39,i_1635.jpg 
time,33,HelveticaCentury,b,1252,972,1340,1003,207,53,20,41,i_1635.jpg 
Nutrients,49,HelveticaCentury,i,528,36,772,80,211,0,0,0,i_1655.jpg 
Limit,49,HelveticaCentury,i,790,35,920,80,210,1,0,0,i_1655.jpg 
Microbial,49,HelveticaCentury,i,936,35,1187,80,210,2,0,0,i_1655.jpg 
Growth,49,HelveticaCentury,i,1204,35,1398,80,213,3,0,0,i_1655.jpg 
Will,37,HelveticaCentury,r,333,138,409,173,208,4,0,1,i_1655.jpg 
providing,37,HelveticaCentury,r,429,138,621,182,207,5,0,1,i_1655.jpg 
any,37,HelveticaCentury,r,334,213,405,245,212,12,1,2,i_1655.jpg 
bacterium,37,HelveticaCentury,r,421,201,654,237,198,13,1,2,i_1655.jpg 
EH,32,HelveticaCentury,r,488,247,535,301,39,15,2,3,i_1655.jpg 
ON,32,HelveticaCentury,r,540,273,593,301,205,16,2,3,i_1655.jpg 
What,31,HelveticaCentury,r,759,272,854,301,212,18,3,4,i_1655.jpg 
form,31,HelveticaCentury,r,865,272,947,301,211,19,3,4,i_1655.jpg 
of,31,HelveticaCentury,r,963,272,998,301,213,20,3,4,i_1655.jpg 
is,31,HelveticaCentury,r,1043,273,1065,301,205,22,3,4,i_1655.jpg 
required,31,HelveticaCentury,r,1080,272,1248,310,204,23,3,4,i_1655.jpg 
Anything,32,HelveticaCentury,r,1332,272,1494,310,206,24,4,5,i_1655.jpg 
else,32,HelveticaCentury,r,1507,272,1595,301,206,25,4,5,i_1655.jpg 
Required,37,HelveticaCentury,r,335,379,523,422,210,27,5,6,i_1655.jpg 
macronutrients,37,HelveticaCentury,r,541,380,880,414,195,28,5,6,i_1655.jpg 
Required,37,HelveticaCentury,r,323,931,511,975,212,33,5,10,i_1655.jpg 
micronutrients,37,HelveticaCentury,r,529,933,856,967,193,34,5,10,i_1655.jpg 
Co,37,HelveticaCentury,r,321,998,384,1038,151,35,5,11,i_1655.jpg 
Cu,37,HelveticaCentury,r,401,998,464,1038,183,36,5,11,i_1655.jpg 
Mn,37,HelveticaCentury,r,483,998,563,1038,184,37,5,11,i_1655.jpg 
Mo,37,HelveticaCentury,r,581,998,660,1038,193,38,5,11,i_1655.jpg 
Ni,37,HelveticaCentury,r,679,996,733,1038,198,39,5,11,i_1655.jpg 
Mg2,37,HelveticaCentury,r,1037,135,1119,182,113,42,6,12,i_1655.jpg 
Ca2,37,HelveticaCentury,r,1281,135,1348,173,139,45,6,12,i_1655.jpg 
etc,37,HelveticaCentury,r,1413,144,1497,180,186,47,6,12,i_1655.jpg 
grow,37,HelveticaCentury,r,1526,149,1629,182,213,48,6,12,i_1655.jpg 
Why,33,HelveticaCentury,r,397,44,485,85,212,1,0,0,i_1764.jpg 
CHONPS,33,HelveticaCentury,r,499,44,685,76,112,2,0,0,i_1764.jpg 
Wh,35,HelveticaCentury,r,743,44,806,76,208,4,0,0,i_1764.jpg 
at,35,HelveticaCentury,r,811,48,847,76,211,5,1,1,i_1764.jpg 
form,35,HelveticaCentury,r,859,44,949,76,210,6,1,1,i_1764.jpg 
of,35,HelveticaCentury,r,965,44,1003,76,212,7,1,1,i_1764.jpg 
is,35,HelveticaCentury,r,1052,45,1077,77,122,9,2,2,i_1764.jpg 
required,35,HelveticaCentury,r,1093,44,1276,85,196,10,3,3,i_1764.jpg 
Anything,33,HelveticaCentury,r,1343,44,1520,85,210,12,5,5,i_1764.jpg 
else,33,HelveticaCentury,r,1534,44,1630,76,206,13,5,5,i_1764.jpg 
Complex,26,HelveticaCentury,r,1103,199,1222,228,207,14,6,6,i_1764.jpg 
organic,26,HelveticaCentury,r,1232,200,1332,229,208,15,6,6,i_1764.jpg 
carbon,26,HelveticaCentury,r,1119,240,1212,264,210,16,6,7,i_1764.jpg 
source,26,HelveticaCentury,r,1224,247,1314,264,210,17,6,7,i_1764.jpg 
autotrophs,33,HelveticaCentury,r,1410,275,1593,310,107,18,6,8,i_1764.jpg 
carbon,26,HelveticaCentury,r,1124,346,1217,371,210,19,6,9,i_1764.jpg 
dioxide,26,HelveticaCentury,r,1229,346,1327,370,193,20,6,9,i_1764.jpg 
Heterotrophs,35,HelveticaCentury,r,323,176,577,215,201,21,7,10,i_1764.jpg 
cycle,35,HelveticaCentury,r,321,232,413,273,210,23,8,11,i_1764.jpg 
Earths,35,HelveticaCentury,r,430,232,555,265,201,24,8,11,i_1764.jpg 
carbon,35,HelveticaCentury,r,570,232,712,265,204,25,8,11,i_1764.jpg 
autotrophs,35,HelveticaCentury,r,635,176,856,215,185,26,9,12,i_1764.jpg 
Carbon,33,HelveticaCentury,r,285,347,424,380,210,28,10,13,i_1764.jpg 
Energy,33,HelveticaCentury,r,485,351,615,389,211,30,10,13,i_1764.jpg 
heterotroPhs,33,HelveticaCentury,r,830,252,1102,356,44,32,11,14,i_1764.jpg 
Why,33,HelveticaCentury,r,397,44,485,85,212,1,0,0,i_1776.jpg 
CHONPS,33,HelveticaCentury,r,499,44,685,76,115,2,0,0,i_1776.jpg 
What,34,HelveticaCentury,r,743,44,847,76,211,4,0,0,i_1776.jpg 
form,34,HelveticaCentury,r,859,44,948,76,210,5,0,0,i_1776.jpg 
of,34,HelveticaCentury,r,965,44,1003,76,212,6,0,0,i_1776.jpg 
is,34,HelveticaCentury,r,1052,45,1077,76,189,8,0,0,i_1776.jpg 
required,34,HelveticaCentury,r,1093,44,1276,85,206,9,0,0,i_1776.jpg 
Anything,33,HelveticaCentury,r,1343,44,1520,85,211,11,0,0,i_1776.jpg 
else,33,HelveticaCentury,r,1534,44,1630,76,206,12,0,0,i_1776.jpg 
Heterotrophs,33,HelveticaCentury,r,323,176,577,215,201,13,0,1,i_1776.jpg 
autotrophs,35,HelveticaCentury,r,635,176,856,215,146,15,0,1,i_1776.jpg 
Complex,26,HelveticaCentury,r,1103,199,1221,228,210,16,0,1,i_1776.jpg 
organic,26,HelveticaCentury,r,1232,200,1332,229,199,17,0,1,i_1776.jpg 
cycle,34,HelveticaCentury,r,321,232,413,273,210,18,0,2,i_1776.jpg 
Ea,34,HelveticaCentury,r,430,235,468,265,208,19,0,2,i_1776.jpg 
rt,34,HelveticaCentury,r,475,237,503,265,211,20,0,2,i_1776.jpg 
hs,34,HelveticaCentury,r,508,232,555,265,168,21,0,2,i_1776.jpg 
ca,34,HelveticaCentury,r,570,242,607,265,209,22,0,2,i_1776.jpg 
rbo,34,HelveticaCentury,r,614,232,675,265,205,23,0,2,i_1776.jpg 
carbon,26,HelveticaCentury,r,1119,240,1212,264,206,25,0,2,i_1776.jpg 
source,26,HelveticaCentury,r,1224,247,1314,264,210,26,0,2,i_1776.jpg 
heterotrophs,34,HelveticaCentury,r,830,275,1048,310,176,27,0,3,i_1776.jpg 
autotrophs,34,HelveticaCentury,r,1410,275,1593,310,179,28,0,3,i_1776.jpg 
Carbon,34,HelveticaCentury,r,256,330,424,399,140,29,0,4,i_1776.jpg 
Energy,34,HelveticaCentury,r,485,352,615,388,210,31,0,4,i_1776.jpg 
carbon,26,HelveticaCentury,r,1124,346,1217,370,204,33,0,4,i_1776.jpg 
dioxide,26,HelveticaCentury,r,1229,346,1327,371,201,34,0,4,i_1776.jpg 
Heterotrophy,33,HelveticaCentury,r,300,491,541,529,177,35,0,5,i_1776.jpg 
Polysaccha,18,Helvetica,r,473,575,576,596,29,36,0,6,i_1776.jpg 
rides,18,Helvetica,r,579,575,625,591,179,37,0,6,i_1776.jpg 
Glucose,18,Helvetica,r,490,667,565,683,208,38,0,7,i_1776.jpg 
6C,18,Helvetica,r,571,667,607,686,128,39,0,7,i_1776.jpg 
Lipids,18,Helvetica,r,754,691,810,711,83,40,0,8,i_1776.jpg 
Glycolysis,18,Helvetica,r,434,713,528,734,108,41,0,9,i_1776.jpg 
Peptides,18,Helvetica,r,741,717,823,737,55,42,0,9,i_1776.jpg 
Lignin,18,Helvetica,r,753,742,811,762,65,43,0,10,i_1776.jpg 
Pyruvate3C,18,Helvetica,r,485,760,612,781,38,44,0,11,i_1776.jpg 
AcetylCoA,18,Helvetica,r,792,781,896,801,25,45,0,12,i_1776.jpg 
AcetylCoA,18,Helvetica,r,587,815,691,836,25,46,0,13,i_1776.jpg 
Fermentation,18,Helvetica,r,310,848,439,863,200,47,0,14,i_1776.jpg 
Acetate,18,Helvetica,r,729,848,801,864,208,48,0,14,i_1776.jpg 
2C,18,Helvetica,r,807,847,843,866,30,49,0,14,i_1776.jpg 
products,18,Helvetica,r,332,872,416,893,202,50,0,15,i_1776.jpg 
TCA,18,Helvetica,r,537,878,574,893,100,51,0,15,i_1776.jpg 
Citrate,18,Helvetica,r,632,889,695,904,189,53,0,16,i_1776.jpg 
Cycle,18,Helvetica,r,530,902,580,923,199,56,0,17,i_1776.jpg 
Oxidative,18,Helvetica,r,467,1000,559,1017,61,57,0,18,i_1776.jpg 
respiration,18,Helvetica,r,565,1001,669,1022,189,58,0,18,i_1776.jpg 
Why,33,HelveticaCentury,r,397,44,485,85,212,1,0,0,i_1782.jpg 
CHONPS,33,HelveticaCentury,r,499,44,685,76,115,2,0,0,i_1782.jpg 
What,35,HelveticaCentury,r,743,44,847,76,211,4,0,0,i_1782.jpg 
form,35,HelveticaCentury,r,859,44,948,76,210,5,0,0,i_1782.jpg 
of,35,HelveticaCentury,r,965,44,1003,76,212,6,0,0,i_1782.jpg 
is,35,HelveticaCentury,r,1052,45,1077,76,189,8,0,0,i_1782.jpg 
required,35,HelveticaCentury,r,1093,44,1276,85,206,9,0,0,i_1782.jpg 
Anything,33,HelveticaCentury,r,1343,44,1520,85,211,11,1,1,i_1782.jpg 
else,33,HelveticaCentury,r,1534,44,1630,76,206,12,1,1,i_1782.jpg 
eterotrophy,33,HelveticaCentury,r,327,492,541,530,193,14,2,2,i_1782.jpg 
Complex,26,HelveticaCentury,r,1103,199,1221,228,210,15,3,3,i_1782.jpg 
organic,26,HelveticaCentury,r,1232,200,1332,229,199,16,3,3,i_1782.jpg 
carbon,26,HelveticaCentury,r,1119,240,1212,264,211,17,3,4,i_1782.jpg 
source,26,HelveticaCentury,r,1224,247,1314,264,210,18,3,4,i_1782.jpg 
heterotrophs,33,HelveticaCentury,r,830,275,1048,310,110,19,3,5,i_1782.jpg 
carbon,26,HelveticaCentury,r,1124,346,1217,370,210,20,3,6,i_1782.jpg 
dioxide,26,HelveticaCentury,r,1229,346,1327,371,197,21,3,6,i_1782.jpg 
Fermentation,18,Helvetica,r,310,848,439,863,198,22,4,7,i_1782.jpg 
Glucose,18,Helvetica,r,490,667,565,683,204,23,5,8,i_1782.jpg 
6C,18,Helvetica,r,571,667,607,685,46,24,5,8,i_1782.jpg 
products,18,Helvetica,r,332,872,416,893,192,25,6,9,i_1782.jpg 
TCA,18,Helvetica,r,537,878,574,893,184,26,6,9,i_1782.jpg 
Cycle,18,Helvetica,r,530,903,580,923,205,27,6,10,i_1782.jpg 
Citrate,18,Helvetica,r,632,888,696,904,204,28,7,11,i_1782.jpg 
Acetate,18,Helvetica,r,729,848,801,863,207,29,8,12,i_1782.jpg 
2C,18,Helvetica,r,807,847,843,866,44,30,8,12,i_1782.jpg 
Heterotrophs,35,HelveticaCentury,r,323,176,577,215,201,33,10,14,i_1782.jpg 
autotrophs,35,HelveticaCentury,r,635,176,856,215,146,35,10,14,i_1782.jpg 
cycle,35,HelveticaCentury,r,321,232,413,273,210,36,10,15,i_1782.jpg 
Earths,35,HelveticaCentury,r,430,232,555,265,194,37,10,15,i_1782.jpg 
carbon,35,HelveticaCentury,r,570,232,712,265,206,38,10,15,i_1782.jpg 
Carbon,33,HelveticaCentury,r,285,347,424,380,209,40,11,16,i_1782.jpg 
Energy,33,HelveticaCentury,r,485,352,615,388,210,42,11,16,i_1782.jpg 
Polysaccharides,18,Helvetica,r,472,575,625,596,68,45,13,18,i_1782.jpg 
Autotrophy,33,HelveticaCentury,r,982,552,1203,591,161,46,14,19,i_1782.jpg 
Glycolysis,18,Helvetica,r,434,713,528,734,69,47,15,20,i_1782.jpg 
Pyruvate,18,Helvetica,r,485,760,570,781,106,48,15,21,i_1782.jpg 
3C,18,Helvetica,r,576,760,612,778,42,49,15,21,i_1782.jpg 
Lipids,18,Helvetica,r,754,691,810,712,48,50,16,22,i_1782.jpg 
Peptides,18,Helvetica,r,741,717,823,737,72,51,16,23,i_1782.jpg 
Lignin,18,Helvetica,r,753,742,811,762,39,52,16,24,i_1782.jpg 
AcetylCoA,18,Helvetica,r,587,816,691,836,26,53,17,25,i_1782.jpg 
AcetylCoA,18,Helvetica,r,792,781,896,801,25,54,18,26,i_1782.jpg 
Oxidative,18,Helvetica,r,467,1001,559,1017,75,55,19,27,i_1782.jpg 
respiration,18,Helvetica,r,565,1001,668,1021,204,56,19,27,i_1782.jpg 
Why,33,HelveticaCentury,r,397,44,485,85,212,1,0,0,i_1791.jpg 
CHONPS,33,HelveticaCentury,r,499,44,685,76,115,2,0,0,i_1791.jpg 
What,35,HelveticaCentury,r,743,44,847,76,211,4,0,0,i_1791.jpg 
form,35,HelveticaCentury,r,859,44,948,76,210,5,0,0,i_1791.jpg 
of,35,HelveticaCentury,r,965,44,1003,76,212,6,0,0,i_1791.jpg 
is,35,HelveticaCentury,r,1052,45,1077,76,189,8,0,0,i_1791.jpg 
required,35,HelveticaCentury,r,1093,44,1276,85,206,9,0,0,i_1791.jpg 
Anything,33,HelveticaCentury,r,1343,44,1520,85,211,11,1,1,i_1791.jpg 
else,33,HelveticaCentury,r,1534,44,1630,76,206,12,1,1,i_1791.jpg 
Complex,26,HelveticaCentury,r,1103,199,1221,228,210,13,2,2,i_1791.jpg 
